AudioCollection,ID_Audio_Specimen,ID_note,Clade,Specie,elevation,elevationfilter,length beak,peak Frequency,minimum Frequency,maximum Frequency,duration,note duration,habitat ,bodyMass
Macaulay Library,ML405744321,1,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,3843.7500,3000.0000,7968.7500,11.5470,0.1038,Alta Montaña,3.7
Macaulay Library,ML405744321,2,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,3750.0000,2906.2500,7968.7500,11.6970,0.0792,Alta Montaña,3.7
Macaulay Library,ML405744321,3,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,3843.7500,3000.0000,6656.2500,11.9970,0.0617,Alta Montaña,3.7
Macaulay Library,ML405744141,1,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,8812.5000,4125.0000,8906.2500,0.4990,0.0701,Alta Montaña,3.7
Macaulay Library,ML405744141,2,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,6937.5000,4593.7500,9375.0000,1.8420,0.0774,Alta Montaña,3.7
Macaulay Library,ML405744141,3,Coquettes,Lesbia nuna,3200.0000,2758.0000,10.0000,6750.0000,4406.2500,9187.5000,6.6270,0.0649,Alta Montaña,3.7
Macaulay Library,ML388111931,1,Coquettes,Lesbia nuna,3400.0000,2758.0000,10.0000,5512.5000,4392.7730,7407.4220,3.3440,0.0544,Alta Montaña,3.7
Macaulay Library,ML388111931,2,Coquettes,Lesbia nuna,3400.0000,2758.0000,10.0000,5512.5000,3962.1090,7579.6880,3.4730,0.0618,Alta Montaña,3.7
Macaulay Library,ML388111931,3,Coquettes,Lesbia nuna,3400.0000,2758.0000,10.0000,5770.8980,3789.8440,8699.4140,3.6160,0.0640,Alta Montaña,3.7
Macaulay Library,ML157621411,1,Coquettes,Lesbia nuna,3341.0000,2758.0000,10.0000,3937.5000,3656.2500,10593.7500,5.0010,0.0078,Alta Montaña,3.7
Macaulay Library,ML157621411,2,Coquettes,Lesbia nuna,3341.0000,2758.0000,10.0000,6187.5000,3750.0000,7500.0000,5.0860,0.0078,Alta Montaña,3.7
Macaulay Library,ML157621411,3,Coquettes,Lesbia nuna,3341.0000,2758.0000,10.0000,5250.0000,3937.5000,8250.0000,6.3490,0.0095,Alta Montaña,3.7
Macaulay Library,ML155222761,1,Coquettes,Lesbia nuna,2420.0000,2758.0000,10.0000,7031.2500,5906.2500,7125.0000,0.8180,0.0684,Alta Montaña,3.7
Macaulay Library,ML155222761,2,Coquettes,Lesbia nuna,2420.0000,2758.0000,10.0000,6187.5000,5156.2500,12000.0000,0.9570,0.0733,Alta Montaña,3.7
Macaulay Library,ML155222761,3,Coquettes,Lesbia nuna,2420.0000,2758.0000,10.0000,5625.0000,4500.0000,10968.7500,1.0960,0.0733,Alta Montaña,3.7
Macaulay Library,ML264151,1,Coquettes,Lesbia nuna,2640.0000,2758.0000,10.0000,6029.2970,5512.5000,8096.4840,13.0590,0.0952,Alta Montaña,3.7
Macaulay Library,ML264151,2,Coquettes,Lesbia nuna,2640.0000,2758.0000,10.0000,6201.5620,5598.6330,7924.2190,14.0140,0.1712,Alta Montaña,3.7
Macaulay Library,ML264151,3,Coquettes,Lesbia nuna,2640.0000,2758.0000,10.0000,5426.3670,5254.1020,8182.6170,14.5330,0.2330,Alta Montaña,3.7
Xeno-canto,XC11311,1,Coquettes,Lesbia victorie,2700.0000,2796.0000,14.0000,6459.9610,6115.4300,6546.0940,1.1400,0.0988,Alta Montaña,5
Xeno-canto,XC11311,2,Coquettes,Lesbia victorie,2700.0000,2796.0000,14.0000,6115.4300,5943.1640,6287.6950,1.2930,0.0830,Alta Montaña,5
Xeno-canto,XC11311,3,Coquettes,Lesbia victorie,2700.0000,2796.0000,14.0000,6115.4300,5770.8980,6201.5620,1.4270,0.0731,Alta Montaña,5
Xeno-canto,XC530778,1,Coquettes,Lesbia victorie,2800.0000,2796.0000,14.0000,5426.3670,5340.2340,8010.3520,6.9730,0.1093,Alta Montaña,5
Xeno-canto,XC530778,2,Coquettes,Lesbia victorie,2800.0000,2796.0000,14.0000,6718.3590,4909.5700,9819.1410,7.0970,0.0965,Alta Montaña,5
Xeno-canto,XC530778,3,Coquettes,Lesbia victorie,2800.0000,2796.0000,14.0000,6718.3590,4651.1720,7751.9530,7.1990,0.0675,Alta Montaña,5
Xeno-canto,XC466775,1,Coquettes,Lesbia victorie,3100.0000,2796.0000,14.0000,6656.2500,6562.5000,6937.5000,7.7550,0.1379,Alta Montaña,5
Xeno-canto,XC466775,2,Coquettes,Lesbia victorie,3100.0000,2796.0000,14.0000,6468.7500,6093.7500,6562.5000,7.9650,0.1250,Alta Montaña,5
Xeno-canto,XC466775,3,Coquettes,Lesbia victorie,3100.0000,2796.0000,14.0000,6281.2500,6000.0000,6375.0000,8.1450,0.1029,Alta Montaña,5
Xeno-canto,XC345902,1,Coquettes,Lesbia victorie,3200.0000,2796.0000,14.0000,6890.6250,6718.3590,6890.6250,11.9260,0.1713,Alta Montaña,5
Xeno-canto,XC345902,2,Coquettes,Lesbia victorie,3200.0000,2796.0000,14.0000,6804.4920,6632.2270,6890.6250,12.2490,0.1854,Alta Montaña,5
Xeno-canto,XC345902,3,Coquettes,Lesbia victorie,3200.0000,2796.0000,14.0000,6632.2270,6459.9610,6718.3590,12.4980,0.1562,Alta Montaña,5
Macaulay Library,ML309111581,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,8718.7500,6281.2500,9000.0000,0.5730,0.0529,Alta Montaña,5
Macaulay Library,ML309111581,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,9000.0000,5343.7500,9281.2500,1.6070,0.0735,Alta Montaña,5
Macaulay Library,ML309111581,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,9281.2500,6843.7500,9656.2500,3.0920,0.0735,Alta Montaña,5
Macaulay Library,ML309111431,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,7218.7500,7125.0000,7500.0000,5.0850,0.1830,Alta Montaña,5
Macaulay Library,ML309111431,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,7031.2500,7031.2500,7312.5000,5.4510,0.1597,Alta Montaña,5
Macaulay Library,ML309111431,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6937.5000,6843.7500,7593.7500,5.7670,0.1464,Alta Montaña,5
Macaulay Library,ML309111311,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6468.7500,5906.2500,8250.0000,25.7190,0.1481,Alta Montaña,5
Macaulay Library,ML309111311,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6375.0000,6187.5000,7968.7500,31.0920,0.1637,Alta Montaña,5
Macaulay Library,ML388111311,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6468.7500,6187.5000,7031.2500,33.1310,0.1663,Alta Montaña,5
Macaulay Library,ML388111931,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,5512.5000,4392.7730,7407.4220,3.3400,0.0486,Alta Montaña,5
Macaulay Library,ML388111931,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,5512.5000,3617.5780,8096.4840,3.4700,0.0525,Alta Montaña,5
Macaulay Library,ML388111931,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,5770.8980,3100.7810,8613.2810,3.6190,0.0568,Alta Montaña,5
Macaulay Library,ML309110951,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,7406.2500,6843.7500,8062.5000,7.8260,0.1388,Alta Montaña,5
Macaulay Library,ML309110951,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6562.5000,6468.7500,7593.7500,8.2480,0.1003,Alta Montaña,5
Macaulay Library,ML309110951,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,6375.0000,6187.5000,7500.0000,8.4040,0.0745,Alta Montaña,5
Macaulay Library,ML307733011,1,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,9468.7500,4593.7500,11718.7500,4.0220,0.0437,Alta Montaña,5
Macaulay Library,ML307733011,2,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,9093.7500,4500.0000,12843.7500,4.1760,0.0661,Alta Montaña,5
Macaulay Library,ML307733011,3,Coquettes,Lesbia victorie,2420.0000,2796.0000,14.0000,3937.5000,4031.2500,12937.5000,4.3740,0.0873,Alta Montaña,5
Xeno-canto,XC695033,1,Coquettes,Metallura tyrianthina,3200.0000,2920.0000,10.0000,7407.4220,4823.4380,7838.0860,4.8180,0.0860,Bosque Andino,3.8
Xeno-canto,XC695033,2,Coquettes,Metallura tyrianthina,3200.0000,2920.0000,10.0000,7407.4220,4909.5700,7751.9530,5.0190,0.1097,Bosque Andino,3.8
Xeno-canto,XC695033,3,Coquettes,Metallura tyrianthina,3200.0000,2920.0000,10.0000,5254.1020,4392.7730,8354.8830,5.6230,0.1104,Bosque Andino,3.8
Xeno-canto,XC693673,1,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7593.7500,6375.0000,8343.7500,4.4040,0.0726,Bosque Andino,3.8
Xeno-canto,XC693673,2,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7593.7500,6281.2500,7781.2500,4.5560,0.0909,Bosque Andino,3.8
Xeno-canto,XC693673,3,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7406.2500,6000.0000,7500.0000,4.7110,0.0790,Bosque Andino,3.8
Xeno-canto,XC690214,1,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,6287.6950,5340.2340,11972.4610,3.1970,0.0709,Bosque Andino,3.8
Xeno-canto,XC690214,2,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,7493.5550,6029.2970,7579.6880,3.3390,0.0807,Bosque Andino,3.8
Xeno-canto,XC690214,3,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,6373.8280,5340.2340,11972.4610,3.4900,0.1002,Bosque Andino,3.8
Xeno-canto,XC690211,1,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,8096.4840,6632.2270,8268.7500,2.6500,0.1058,Bosque Andino,3.8
Xeno-canto,XC690211,2,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,8096.4840,6632.2270,8268.7500,7.8800,0.0955,Bosque Andino,3.8
Xeno-canto,XC690211,3,Coquettes,Metallura tyrianthina,2000.0000,2920.0000,10.0000,7407.4220,6546.0940,8010.3520,7.9970,0.0774,Bosque Andino,3.8
Xeno-canto,XC376453,1,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7321.2890,5684.7660,8441.0160,3.4580,0.0739,Bosque Andino,3.8
Xeno-canto,XC376453,2,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7321.2890,6201.5620,8613.2810,3.8070,0.0688,Bosque Andino,3.8
Xeno-canto,XC376453,3,Coquettes,Metallura tyrianthina,3400.0000,2920.0000,10.0000,7321.2890,6287.6950,7407.4220,4.1060,0.0808,Bosque Andino,3.8
Xeno-canto,XC148365,1,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,7062.8910,6373.8280,7321.2890,185.7500,0.1012,Bosque Andino,3.8
Xeno-canto,XC148365,2,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,7751.9530,6287.6950,8010.3520,185.9300,0.1000,Bosque Andino,3.8
Xeno-canto,XC148365,3,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,6718.3590,5684.7660,6976.7580,186.7770,0.0770,Bosque Andino,3.8
Xeno-canto,XC148358,1,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,6373.8280,6287.6950,8613.2810,16.2030,0.1580,Bosque Andino,3.8
Xeno-canto,XC148358,2,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,6373.8280,6373.8280,9560.7420,17.3450,0.1280,Bosque Andino,3.8
Xeno-canto,XC148358,3,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,8010.3520,7062.8910,9130.0780,20.3010,0.1470,Bosque Andino,3.8
Xeno-canto,XC148352,1,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,4995.7030,3875.9770,8096.4840,61.9980,0.1352,Bosque Andino,3.8
Xeno-canto,XC148352,2,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,5167.9690,4048.2420,8699.4140,62.6300,0.1215,Bosque Andino,3.8
Xeno-canto,XC148352,3,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,8096.4840,5512.5000,8785.5470,61.1880,0.0959,Bosque Andino,3.8
Xeno-canto,XC148350,1,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,8096.4840,6115.4300,8527.1480,21.5220,0.0720,Bosque Andino,3.8
Xeno-canto,XC148350,2,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,7321.2890,5857.0310,7751.9530,22.1520,0.0908,Bosque Andino,3.8
Xeno-canto,XC148350,3,Coquettes,Metallura tyrianthina,2900.0000,2920.0000,10.0000,7235.1560,5770.8980,7407.4220,22.7930,0.0845,Bosque Andino,3.8
Xeno-canto,XC148129,1,Coquettes,Metallura tyrianthina,2800.0000,2920.0000,10.0000,7838.0860,6029.2970,8441.0160,2.6770,0.1361,Bosque Andino,3.8
Xeno-canto,XC148129,2,Coquettes,Metallura tyrianthina,2800.0000,2920.0000,10.0000,7493.5550,6201.5620,7751.9530,3.2910,0.1295,Bosque Andino,3.8
Xeno-canto,XC148129,3,Coquettes,Metallura tyrianthina,2800.0000,2920.0000,10.0000,7665.8200,6287.6950,8613.2810,4.9960,0.1308,Bosque Andino,3.8
Xeno-canto,XC383422,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,7062.8910,6890.6250,7149.0230,1.9880,0.1601,Alta Montaña,4.8
Xeno-canto,XC383422,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,6976.7580,6890.6250,7149.0230,6.0570,0.1668,Alta Montaña,4.8
Xeno-canto,XC383422,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,6976.7580,6890.6250,7149.0230,11.1570,0.1563,Alta Montaña,4.8
Xeno-canto,XC693731,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4593.7500,3468.7500,4687.5000,3.4900,0.0492,Alta Montaña,4.8
Xeno-canto,XC693731,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4218.7500,2437.5000,4875.0000,3.7980,0.0573,Alta Montaña,4.8
Xeno-canto,XC693731,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4500.0000,2437.5000,4687.5000,3.9300,0.0402,Alta Montaña,4.8
Xeno-canto,XC589019,1,Coquettes,Oxypogon guerinii,3700.0000,3681.0000,8.0000,4392.7730,3875.9770,8527.1480,4.6460,0.0618,Alta Montaña,4.8
Xeno-canto,XC589019,2,Coquettes,Oxypogon guerinii,3700.0000,3681.0000,8.0000,3789.8440,3703.7110,7579.6880,4.8810,0.0415,Alta Montaña,4.8
Xeno-canto,XC589019,3,Coquettes,Oxypogon guerinii,3700.0000,3681.0000,8.0000,7235.1560,3703.7110,7665.8200,5.1150,0.0402,Alta Montaña,4.8
Xeno-canto,XC357428,1,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,3875.9770,2842.3830,8010.3520,17.4310,0.0381,Alta Montaña,4.8
Xeno-canto,XC357428,2,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,7321.2890,2583.9840,7493.5550,17.6490,0.0399,Alta Montaña,4.8
Xeno-canto,XC357428,3,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,6890.6250,2153.3200,7062.8910,17.8850,0.0433,Alta Montaña,4.8
Xeno-canto,XC37006,1,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,5081.8360,4995.7030,5943.1640,1.8350,0.2159,Alta Montaña,4.8
Xeno-canto,XC37006,2,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,5081.8360,4995.7030,5943.1640,5.5570,0.1905,Alta Montaña,4.8
Xeno-canto,XC37006,3,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,5081.8360,4995.7030,5943.1640,12.0520,0.2032,Alta Montaña,4.8
Xeno-canto,XC37005,1,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,4995.7030,4995.7030,6029.2970,4.3960,0.2235,Alta Montaña,4.8
Xeno-canto,XC37005,2,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,5081.8360,5081.8360,5943.1640,10.1150,0.2168,Alta Montaña,4.8
Xeno-canto,XC37005,3,Coquettes,Oxypogon guerinii,3200.0000,3681.0000,8.0000,5081.8360,4995.7030,5943.1640,14.5050,0.2642,Alta Montaña,4.8
Macaulay Library,ML397777691,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4593.7500,3468.7500,4687.5000,3.4650,0.0458,Alta Montaña,4.8
Macaulay Library,ML397777691,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4312.5000,2812.5000,4593.7500,3.6240,0.0536,Alta Montaña,4.8
Macaulay Library,ML397777691,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4218.7500,2625.0000,4875.0000,3.7690,0.0489,Alta Montaña,4.8
Macaulay Library,ML388112031,1,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,3703.7110,1981.0550,7579.6880,17.5330,0.0355,Alta Montaña,4.8
Macaulay Library,ML388112031,2,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,3617.5780,2583.9840,7321.2890,17.7600,0.0331,Alta Montaña,4.8
Macaulay Library,ML388112031,3,Coquettes,Oxypogon guerinii,3400.0000,3681.0000,8.0000,6546.0940,2842.3830,6890.6250,18.0030,0.0282,Alta Montaña,4.8
Macaulay Library,ML384062661,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4406.2500,2156.2500,6468.7500,2.5420,0.0408,Alta Montaña,4.8
Macaulay Library,ML384062661,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,3281.2500,1781.2500,6750.0000,2.6330,0.0306,Alta Montaña,4.8
Macaulay Library,ML384062661,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,2906.2500,1687.5000,6000.0000,2.7360,0.0408,Alta Montaña,4.8
Macaulay Library,ML284429391,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4392.7730,3875.9770,8613.2810,4.6430,0.0553,Alta Montaña,4.8
Macaulay Library,ML284429391,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,3789.8440,3703.7110,7579.6880,4.8760,0.0415,Alta Montaña,4.8
Macaulay Library,ML284429391,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4478.9060,3789.8440,7579.6880,5.6100,0.0345,Alta Montaña,4.8
Macaulay Library,ML151323441,1,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4500.0000,2250.0000,8343.7500,27.6540,0.0142,Alta Montaña,4.8
Macaulay Library,ML151323441,2,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,3375.0000,2718.7500,8718.7500,28.0450,0.0142,Alta Montaña,4.8
Macaulay Library,ML151323441,3,Coquettes,Oxypogon guerinii,3800.0000,3681.0000,8.0000,4593.7500,2625.0000,8625.0000,28.2810,0.0152,Alta Montaña,4.8
